Folder,Label,Filename,Hue_Mean,Hue_Std,Saturation_Mean,Aspect_Ratio,H_hist_bin_0,H_hist_bin_1,H_hist_bin_2,H_hist_bin_3,H_hist_bin_4,H_hist_bin_5,H_hist_bin_6,H_hist_bin_7,S_hist_bin_0,S_hist_bin_1,S_hist_bin_2,S_hist_bin_3,S_hist_bin_4,S_hist_bin_5,S_hist_bin_6,S_hist_bin_7,V_hist_bin_0,V_hist_bin_1,V_hist_bin_2,V_hist_bin_3,V_hist_bin_4,V_hist_bin_5,V_hist_bin_6,V_hist_bin_7,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,area,perimeter,eccentricity,solidity,extent,major_axis_length,minor_axis_length,edge_density
Chaunsa (Black),1,IMG_20210705_093913.png,25.63992373772791,25.65627883819234,62.739322186185134,1.3478260869565215,0.0059768282808363,0.9985541701316832,0.0201664958149194,0.0494677908718586,8.477770461468026e-05,0.0001377637672703,0.0,0.0,0.093320295214653,0.1733317971229553,0.2627447247505188,0.733650267124176,0.5697992444038391,0.1710310131311416,0.0068626618012785,0.000138839968713,0.0072130588814616,0.0169163402169942,0.5770447254180908,0.7354915738105774,0.3518770635128021,0.0426257438957691,0.0099437171593308,5.152184894541279e-05,58.60167984189722,0.6586078382817203,0.4425191783969459,0.9891455623548124,35.0,2.0,0.8122051187392842,0.0003559189318364,0.0002803364036844,655.2385624791839,382.2478052357651,0.0676799030703359
Chaunsa (Summer Bahisht),2,IMG_20210704_191916.png,32.48486695962913,32.51347658038765,57.87598995557273,1.4850299401197604,0.0005273031420074,0.9576879739761353,0.2684425115585327,0.103788323700428,0.0001506580447312,0.0,0.0,0.0,0.004113417584449,0.1458413302898407,0.6191020011901855,0.730947732925415,0.2104154527187347,0.0972855910658836,0.0778502374887466,0.0366290025413036,0.0074540409259498,0.0437722355127334,0.648967444896698,0.6703370213508606,0.3531756997108459,0.0507401414215564,0.0145029705017805,0.0,61.55095868868325,0.6487826225487094,0.4643408210131662,0.9875147003368856,40.0,3.0,0.7950511706448927,0.0004599392880139,0.0003651700779638,602.4211813450478,365.3939658325475,0.0832468681180273
Langra,6,IMG_20210702_080931.png,21.45117238128903,25.46180058924489,37.59438553081183,1.2466124661246611,0.2274190783500671,0.9720306992530824,0.0001384422503178,0.056609034538269,0.0152009585872292,0.0011075380025431,0.0,0.0,0.1359029412269592,0.3777908682823181,0.8925023674964905,0.2055301517248153,0.0011405668919906,0.0,0.0,0.0,0.0075754425488412,0.0039931293576955,0.0091529749333858,0.6396894454956055,0.76442950963974,0.0790245160460472,0.0065566194243729,0.0,60.97078012174459,0.7367408125480386,0.4564119690074966,0.9925365356022748,50.0,17.0,0.4980643568220113,0.0005512557606226,0.0004131924071763,468.402335282356,406.1704325797672,0.0463425511757829
Chaunsa (White),3,IMG_20210705_101723.png,25.79769964876606,24.629467891663666,61.017093770219056,1.4212034383954155,0.0047786147333681,0.9990469217300416,0.0103589389473199,0.0421319790184497,1.0548817954258992e-05,0.0,0.0,0.0,0.034202441573143,0.1620160341262817,0.2535054385662079,0.8978353142738342,0.3179044723510742,0.0338290147483348,0.0004243479052092,0.0,0.0084577770903706,0.0135520361363887,0.3647293746471405,0.8662200570106506,0.3390621542930603,0.03719462454319,0.005796352867037,0.0,53.522005151804585,0.6280150069781313,0.4192477874326172,0.990347843744288,79.0,26.0,0.7576834723847563,0.0007919323148482,0.0006349359438041,594.4317129878043,387.93934127079314,0.0678550461079175
Langra,6,IMG_20210702_080609.png,22.537221633085892,24.555246650289828,39.97783080004713,1.2466124661246611,0.1737662851810455,0.9828683137893676,0.0008534566732123,0.0612857192754745,0.0042547322809696,0.0006651941803283,0.0,0.0,0.1535340249538421,0.3666248321533203,0.9009568691253662,0.1737484335899353,0.0100907431915402,0.0,0.0,0.0,0.0061283567920327,0.0039552915841341,0.0359571948647499,0.7169551849365234,0.6935204863548279,0.0599859803915023,0.0077542471699416,0.0,65.12580075691824,0.7024255501867025,0.4235295785414728,0.991537834323354,49.0,6.0,0.5855196401495272,0.000495209605045,0.0003585645708933,557.8575763647954,452.2318303323889,0.0500216007944691
Chaunsa (White),3,IMG_20210705_102334.png,22.89706188187448,21.46572559073549,87.8409799889084,1.4212034383954155,0.3935814499855041,0.9177427887916564,0.0051937280222773,0.053054604679346,0.0002210097009083,0.0001473398006055,0.0,0.0,0.0885422155261039,0.0953817516565322,0.1011061444878578,0.4156689047813415,0.7279084920883179,0.4993788599967956,0.1443178653717041,0.0013753408566117,0.0073327370919287,0.0034148297272622,0.1775863915681839,0.5790423154830933,0.783962607383728,0.1354193389415741,0.0130647728219628,0.0010976238409057,72.76824404503486,0.6145489608553228,0.3531833681388778,0.9896119649994064,37.0,0.0,0.7230286127829004,0.0003399360552717,0.0002748967279859,633.4259224209607,437.5820820441799,0.0562671125383854
Langra,6,IMG_20210702_080515.png,21.04308943089431,24.59871373854812,34.28692706492282,1.2466124661246611,0.2175450772047042,0.9745796322822572,0.000668512424454,0.0528960414230823,0.0083424774929881,0.000807785836514,0.0,0.0,0.1239880174398422,0.476375013589859,0.8670402765274048,0.0769859105348587,0.0028678667731583,0.0,0.0,0.0,0.0067721693776547,0.0044759544543921,0.0077705234289169,0.6414092779159546,0.7641403079032898,0.0670894011855125,0.0075209350325167,0.0,55.79103860755382,0.7271515820230842,0.4673878309924025,0.993080840876738,32.0,5.0,0.7757839891146706,0.0003727778942708,0.0002939528389414,581.7662202700133,367.0936562414862,0.0472931980692034
Chaunsa (White),3,IMG_20210705_101536.png,23.690382660134947,24.350823375564048,65.28206165079952,1.4212034383954155,0.0649527609348297,0.9955585598945618,0.0042069284245371,0.0680193901062011,2.214172855019569e-05,0.0,0.0,0.0,0.0482143051922321,0.1497853100299835,0.1953766494989395,0.8278054594993591,0.4998825788497925,0.043848443776369,0.0007420239853672,0.0,0.0065732076764106,0.00307037984021,0.018782652914524,0.4434320330619812,0.890842616558075,0.0955853909254074,0.0149194514378905,0.0017153765074908,71.34119417672427,0.6192954850814687,0.4066082328802485,0.9912540086620526,69.0,26.207106781186543,0.4997283895723481,0.0006846596546933,0.0005477712062874,526.2980422452941,455.8699757506985,0.063882835737804
Dosehri,4,IMG_20210629_185049.png,20.226189516129036,19.68558130084697,81.76790322580645,1.653333333333333,0.0767620429396629,0.9970402121543884,0.0015882706502452,0.0030715316534042,0.0014438824728131,0.0020739403553307,0.0,0.0,0.1516952812671661,0.0449795722961425,0.1474792808294296,0.2226958721876144,0.5302487015724182,0.6723573207855225,0.4115026593208313,0.0325464121997356,0.007222709711641,0.0067205959931015,0.411771684885025,0.878930389881134,0.2382721751928329,0.0244876891374588,0.0210501421242952,0.0034182341769337,83.61806060606061,0.6228892674589042,0.4436002238637092,0.9852792091486092,22.0,0.0,0.9099522274704556,0.0002817153906239,0.0002114205539218,675.5941852123782,280.1777494509298,0.0810671237542714
Langra,6,IMG_20210702_075733.png,28.8103116946592,30.06174373688219,39.93934950679819,1.3663911845730028,0.0269012376666069,0.9979978799819946,0.0012187947286292,0.0483227744698524,0.0295240841805934,0.0082585532218217,0.0,0.0,0.2375004291534423,0.5493888854980469,0.7770688533782959,0.1946770399808883,0.0054901773110032,0.0,0.0,0.0,0.0051132873632013,0.0036118787247687,0.0032577728852629,0.5175468325614929,0.814641535282135,0.2614433765411377,0.0100990962237119,0.0,72.33806939922643,0.6818270339744945,0.3647783643820909,0.9917202122711584,40.0,5.0,0.805255806416509,0.0003693716987404,0.0003016045361322,673.3338395882532,399.2381876340745,0.0354064080316973
Fajri,5,IMG_20210705_104851.png,24.88319368317009,24.671517238200053,51.87075433551981,1.381615598885794,0.0455810874700546,0.9973806142807008,0.0058237831108272,0.0558410361409187,0.0013876161538064,0.0003574162838049,0.0,0.0,0.1346387416124344,0.2196378409862518,0.6805347204208374,0.6748366951942444,0.1227357164025306,0.0058204205706715,0.0012934267288073,6.991496047703549e-05,0.0062031974084675,0.0080485418438911,0.01623903401196,0.6330100297927856,0.772276759147644,0.0494410432875156,0.0086873155087232,5.677983790519647e-05,74.60920064151263,0.6311325057475246,0.4066705124640122,0.9899302471116644,31.0,0.0,0.707241921338389,0.0003089310983995,0.0002407692188203,607.2225977360439,429.2891407087166,0.0508816498917129
Dosehri,4,IMG_20210629_183645.png,18.90313783640981,27.043169851384885,65.63555532829962,1.2926829268292683,0.3117849826812744,0.949209690093994,0.0036852548364549,0.007557104807347,0.0280670244246721,0.0305394101887941,0.0,0.0,0.2710744440555572,0.0740929692983627,0.1906570941209793,0.2207705974578857,0.4754387140274048,0.7267197370529175,0.2852050065994262,0.0208254177123308,0.0081471446901559,0.0051711150445044,0.2749555706977844,0.5654245018959045,0.7590985894203186,0.1665732264518737,0.0248846728354692,0.0021950856316834,77.03277083191,0.7051871747326771,0.5115171306611064,0.9900491245988288,22.0,0.0,0.7437652889900301,0.000269021008095,0.0002048264561298,564.0153725774497,377.01092558269096,0.0684422853999902
Dosehri,4,IMG_20210629_183626.png,18.772609819121445,28.707595380372723,60.95956731237503,1.2818428184281845,0.3745546638965606,0.9253998398780824,0.0066207353956997,0.0287375692278146,0.0347856990993022,0.0355551391839981,0.0,0.0,0.2884547412395477,0.0584544353187084,0.1993117332458496,0.2119569778442382,0.6214362382888794,0.5849916934967041,0.3091225624084472,0.0690716728568077,0.0079191289842128,0.0056377183645963,0.2388023287057876,0.6724459528923035,0.695808470249176,0.0776337906718254,0.0226605553179979,0.0023252845276147,73.30882825777412,0.7199688603386551,0.5477579913997228,0.989838130572731,29.0,5.0,0.6075987556129232,0.0003912415849331,0.0002940430925221,489.94969550322,389.1396740094648,0.0853880351752889
Chaunsa (Black),1,IMG_20210705_092928.png,21.58522515383181,27.24009829829525,46.51337870594816,1.4335260115606936,0.0054050432518124,0.996735692024231,0.0500004589557647,0.0631552636623382,0.0002588330535218,0.0001674802188063,0.0,0.0,0.1107918322086334,0.3260727822780609,0.365711897611618,0.6497666239738464,0.4899433553218841,0.2906663715839386,0.0304631199687719,0.0006179132033139,0.0080709401518106,0.1374926567077636,0.7783825993537903,0.6099954843521118,0.0189204011112451,0.0503661930561065,0.0127238593995571,0.0,57.97178723652712,0.7388126050665448,0.5709390020818192,0.9849353521300606,53.0,13.0,0.5196789374704367,0.000734377165027,0.0005854542241074,443.33494998709193,378.7683723577136,0.1209677419354838
Dosehri,4,IMG_20210629_184358.png,17.742450111401723,24.359155479307447,57.194232538990605,1.4894894894894894,0.1433387100696563,0.9893121123313904,0.002124102320522,0.0020629770588129,0.004095391370356,0.0262685753405094,0.0,0.0,0.2472061067819595,0.071326658129692,0.3108818233013153,0.4370917379856109,0.6908382177352905,0.3557077944278717,0.2013929188251495,0.0419568605720996,0.0073135355487465,0.0230692382901906,0.4111832082271576,0.8018930554389954,0.4314534366130829,0.0250556301325559,0.0230015199631452,0.0011512045748531,62.46880820214155,0.6875844779398579,0.5355631089270894,0.9898804275897256,26.0,0.0,0.793909475838931,0.0003523417172593,0.0002707741014986,556.5033901743338,338.3740801902409,0.1184690775691868
Dosehri,4,IMG_20210629_185104.png,20.081438293131843,25.66948649452994,76.48468831734961,1.4894894894894894,0.0560952983796596,0.998036563396454,0.0013662555720657,0.0033499535638839,0.007172841578722,0.0266813933849334,0.0,0.0,0.2022174000740051,0.053701814264059,0.1384882777929306,0.2316586971282959,0.3326838314533233,0.7134430408477783,0.4895555377006531,0.1550333499908447,0.0071244072169065,0.0249461866915226,0.4183813631534576,0.6221049427986145,0.6601161360740662,0.0289065819233655,0.0259362868964672,0.0027765815611928,77.98156944823612,0.6331837141866705,0.4940514326356169,0.987667669865653,29.0,1.0,0.8039939429601094,0.0003613301934985,0.0002859058285353,587.7664923817857,349.5079893488927,0.1250802930031646
Anwar Ratool,0,IMG_20210630_104013.png,20.105008812325885,27.03179414382909,47.819318892489626,0.7750677506775068,0.1340578347444534,0.9896716475486756,0.0001819583849282,0.0398261398077011,0.030273325741291,0.0087112579494714,0.0,0.0,0.2325294911861419,0.2103298157453537,0.5716012120246887,0.6919575333595276,0.288352757692337,0.1065827682614326,0.0406318940222263,0.0001620414550416,0.0094502381980419,0.0047115799970924,0.0066882772371172,0.2887332141399383,0.9439135789871216,0.1585148721933365,0.019414959475398,0.0004332487296778,132.31040745495176,0.6688826368779721,0.4945907655651702,0.9858966909473816,23.0,0.0,0.8265282571594013,0.0004767728695507,0.00039611463213,487.70980426581787,274.52952251490257,0.0704568271412174
Anwar Ratool,0,IMG_20210630_103444.png,22.041366433731227,23.69513148878149,76.5712537727384,0.8102981029810298,0.3346139788627624,0.9418087601661682,0.0002692915441002,0.0276600886136293,0.0138108097016811,0.008598094806075,0.0,0.0,0.1593580245971679,0.0521220415830612,0.2606731951236725,0.677586555480957,0.5830739736557007,0.297331839799881,0.12732894718647,0.0148335238918662,0.0115255732089281,0.0050983144901692,0.0115980608388781,0.3468061983585357,0.8260477781295776,0.4433842301368713,0.022084642201662,9.665051038609818e-05,158.43153089249014,0.5669875334291403,0.3696716894432769,0.9825612347348504,85.0,43.0,0.3902178298880124,0.0011981281010374,0.0009661506285662,407.864564381193,375.5301086731442,0.0758101112890076
Anwar Ratool,0,IMG_20210630_104356.png,24.745702806678416,32.22388821905697,67.43234407868555,0.7750677506775068,0.6022611856460571,0.7919546365737915,0.0,0.0387867800891399,0.0914208516478538,0.0150691075250506,0.0,0.0,0.2992954850196838,0.0757819414138794,0.3134506642818451,0.5387940406799316,0.6566962599754333,0.2877987325191498,0.045262012630701,0.0014845664845779,0.0095682088285684,0.0050526000559329,0.011862626299262,0.2463813871145248,0.8892088532447815,0.3845590054988861,0.0214552450925111,0.000414947833633,155.4329862596872,0.5985257287322245,0.3862051067453289,0.9840063112917746,24.0,0.0,0.870141380702637,0.0004116214454773,0.0003203459736515,547.0393164314064,269.58216156455023,0.0608212681303806
Fajri,5,IMG_20210705_104739.png,23.62417777978014,24.96678207176556,63.443655388358266,1.3854748603351956,0.1129490658640861,0.9916285276412964,0.0036182235926389,0.0623387433588504,0.0035846177488565,0.0018371166661381,0.0,0.0,0.1728270798921585,0.1621401906013488,0.4926198124885559,0.7416118383407593,0.2983980774879455,0.2371780425310135,0.0759979933500289,0.0104155456647276,0.0067842635326087,0.0064108176156878,0.202003002166748,0.5796966552734375,0.7881104946136475,0.0435064248740673,0.0069709862582385,0.0,73.78514756503583,0.6417441385689073,0.406417738932687,0.9897154591198298,48.0,14.0,0.7189079713681805,0.0004823102661749,0.0004050940577765,604.7711340724129,420.3795990973064,0.0570497447473129
Dosehri,4,IMG_20210629_184854.png,21.089105148883373,26.700814439339776,77.9398185483871,1.907692307692308,0.2215684652328491,0.974506378173828,0.0003605530946515,0.0011846744455397,0.0156926438212394,0.03157414868474,0.0,0.0,0.2340067625045776,0.0264994520694017,0.1346799284219741,0.2832551598548889,0.6512040495872498,0.5761939883232117,0.2992101609706878,0.0239478796720504,0.0103434165939688,0.0045995670370757,0.1871911585330963,0.5374089479446411,0.8204057216644287,0.0525248125195503,0.0140903806313872,0.0002692429407034,74.92486402486404,0.6219036817446032,0.4352229896001702,0.989702976230276,46.0,9.82842712474619,0.7106442398628064,0.0006518720063486,0.0005339586066001,493.8302968468565,347.43506406010863,0.0768816308513239
Sindhri,7,IMG_20210702_183054 - Copy.png,18.976645421436004,23.394432544402232,50.52792013527576,1.6,0.0752389803528785,0.9954553842544556,0.0042336303740739,0.0581970810890197,0.000981711433269,0.0013958709314465,0.0,0.0,0.1950714886188507,0.1424455940723419,0.3672889471054077,0.6119895577430725,0.6485391855239868,0.1078004539012909,0.0001400369656039,0.0,0.0101826125755906,0.0053568393923342,0.2389104068279266,0.6467228531837463,0.7203563451766968,0.0736796259880065,0.0140386130660772,0.0,65.89492342782664,0.7105967633006001,0.5162742704743079,0.9908162086395136,59.0,17.414213562373096,0.7607700186217482,0.0008654452642541,0.0006380033738483,480.4873444006132,311.8466433880015,0.0706911518043136
Sindhri,7,IMG_20210702_183336 - Copy.png,21.29822909293154,23.83938921843252,44.73619046415209,1.554858934169279,0.0648436471819877,0.9974153637886048,0.0019568910356611,0.0298326034098863,0.0075346962548792,0.0026890612207353,0.0,0.0,0.1358487159013748,0.2747988998889923,0.8067229390144348,0.4607727825641632,0.207068383693695,0.0063169542700052,0.0001824391074478,0.0,0.0102020176127552,0.0116360364481806,0.3373630940914154,0.8125149011611938,0.4731646478176117,0.0413407050073146,0.0131315123289823,0.0,66.85607168867357,0.6699527162716862,0.473424506345283,0.9897092676503116,51.0,10.0,0.8212822045253256,0.0006284580596665,0.0004651162790697,586.6046058752845,334.6709296266169,0.0734748426791888
Dosehri,4,IMG_20210629_184940.png,21.21317876344086,21.21028844049029,87.18264784946237,1.653333333333333,0.1287489235401153,0.991639256477356,0.0005051583866588,0.0010634913342073,0.0015553560806438,0.0084547558799386,0.0,0.0,0.1549281030893325,0.048435766249895,0.1693869531154632,0.2311204373836517,0.4928726255893707,0.6682863831520081,0.4139433205127716,0.1751096695661544,0.0083727100864052,0.0381194874644279,0.4846091866493225,0.7860061526298523,0.3799605965614319,0.0305285062640905,0.0228346642106771,0.0012754497583955,82.15622895622896,0.6132597374718788,0.4252279910600416,0.9857743574577628,32.0,5.0,0.8382686701504347,0.0003837114489903,0.0002835924068133,538.8871663278462,293.83221737437884,0.1002896562573593
Anwar Ratool,0,IMG_20210630_104710.png,21.37343731889457,31.18232218437429,47.59761892934612,1.3306233062330624,0.6043500304222107,0.7921860218048096,0.000140888732858,0.0429084450006485,0.0689728558063507,0.0245772562921047,0.0,0.0,0.2793306410312652,0.1056589260697364,0.5273342728614807,0.7773162722587585,0.1680439859628677,0.0118892705067992,0.0113322613760828,0.0001920722133945,0.0057733342982828,0.0055404040031135,0.0172867272049188,0.1881241798400879,0.7577708959579468,0.6238528490066528,0.0288500320166349,0.0022627476137131,86.52275869697472,0.6791334006356987,0.4572411072183631,0.9919595138793704,41.0,10.0,0.6688853118411898,0.0004356326235709,0.0003448217860086,554.3000157117552,412.0475728342019,0.0581915252123473
Chaunsa (Black),1,IMG_20210705_092917.png,21.920782444527315,27.594839264785552,46.009876701473054,1.4335260115606936,0.003987924195826,0.9962447881698608,0.0581163242459297,0.0640521943569183,0.0001840580371208,0.000230072546401,0.0,0.0,0.0942688807845115,0.3112306594848633,0.4096167385578155,0.6834570169448853,0.4405415654182434,0.2523392736911773,0.0399521961808204,0.0011589186033234,0.0085172271355986,0.1586082130670547,0.7677799463272095,0.6181137561798096,0.0191581714898347,0.051975205540657,0.0123175643384456,0.0,59.24586909558007,0.7350345397671622,0.5713902643999572,0.9843026958520428,46.0,13.0,0.2798892354204712,0.0006459585463124,0.0005187599381999,416.24683099349176,399.610402277619,0.1256752225811424
Sindhri,7,IMG_20210702_183657 - Copy.png,18.938647443211284,20.55486240592144,73.79770641012342,1.594855305466238,0.0546016618609428,0.9979925155639648,0.0036455115769058,0.0318779721856117,0.0003105435753241,6.750947068212554e-05,0.0,0.0,0.117682084441185,0.034109279513359,0.1351681649684906,0.2626718878746032,0.6979966163635254,0.6135101914405823,0.1847332119941711,0.000126894636196,0.0084016034379601,0.0047824508510529,0.0897402018308639,0.4227021932601928,0.8999317288398743,0.0571308992803096,0.0059272847138345,0.0,57.11277404267757,0.7020290615825454,0.475316553962217,0.9926863080664032,50.0,8.0,0.7370987031701198,0.0006267077786969,0.0004910771285738,527.7893076483008,356.6721502053774,0.0505420662295295
Chaunsa (White),3,IMG_20210705_101042.png,26.13430654404289,25.95410004864709,61.44008226268601,1.4212034383954155,0.0012226394610479,0.9981778860092164,0.0112826032564044,0.0592551156878471,0.0003646468685474,0.0009116171859204,0.0,0.0,0.1035174205899238,0.1772051751613617,0.2845380008220672,0.7929526567459106,0.4931144416332245,0.0705467760562896,0.0028133923187851,0.0,0.007366114296019,0.0043930439278483,0.068158745765686,0.8828983306884766,0.462719202041626,0.0391528196632862,0.0112858340144157,0.0014051824109628,65.25472489942402,0.6360016738277132,0.4209342608188181,0.9896629716730824,43.0,1.0,0.708916441995293,0.000442432349007,0.0003626977968217,590.4814089181515,416.4620955836101,0.0551345292403806
Chaunsa (Black),1,IMG_20210705_093520.png,23.0009854644001,24.945632029459397,63.78986066628343,1.3414634146341464,0.0234319940209388,0.9979658126831056,0.0169952530413866,0.0568014122545719,0.0001580953830853,0.0001016327441902,0.0,0.0,0.1047886908054351,0.1862693727016449,0.211265429854393,0.5016093254089355,0.7294089794158936,0.3548575341701507,0.0107991648837924,0.0003895490372087,0.0077981678768992,0.0818294584751129,0.6620746850967407,0.7349601984024048,0.1104227378964424,0.0486530438065528,0.0131679587066173,3.4202490496682e-05,67.27249487069771,0.6808575478835747,0.4667030282019535,0.9860513649512486,74.0,38.0,0.4432420143768685,0.0007853292015112,0.0006270283094808,425.0293338411808,380.9971380593796,0.1007606960701574
Chaunsa (Summer Bahisht),2,IMG_20210704_191832.png,29.44029481359861,31.74715543343602,40.28440095615221,1.4850299401197604,0.0006991838454268,0.9768064022064208,0.1806846410036087,0.1148992106318473,0.0,0.0,0.0,0.0,0.0008814432076178,0.3639185428619385,0.8748422265052795,0.3166927695274353,0.0435628816485405,0.0046226801350712,0.0004309277865104,0.0,0.0070957136340439,0.0036170349922031,0.1517375856637954,0.7977044582366943,0.5789825320243835,0.0728150680661201,0.0075503136031329,0.0,52.98589487691285,0.6828288967769766,0.5032091665622885,0.9915191434408804,42.0,10.0,0.4702867974109681,0.000525538677144,0.0004279775006113,438.04504321095294,386.5807264105992,0.0722864589833676
Sindhri,7,IMG_20210702_183018 - Copy.png,25.819413371488032,24.212796731612336,57.99677419354839,1.6,0.0127661256119608,0.9988703727722168,0.0029659813735634,0.0454821400344371,0.0041952286846935,0.0002255499130114,0.0,0.0,0.1284527331590652,0.098646655678749,0.5857085585594177,0.7615644335746765,0.2252078503370285,0.0039168247021734,0.0,0.0,0.0087436968460679,0.0046595921739935,0.3776126205921173,0.6407774686813354,0.6668229103088379,0.0444610491394996,0.0092263640835881,0.0,61.14669273378952,0.6496466496284486,0.3839292408514964,0.9904634459646614,53.0,10.0,0.8798314705012104,0.0005932857958425,0.0004676360556222,678.9107574849387,322.67663666759734,0.0522407780693891
Sindhri,7,IMG_20210702_183617 - Copy.png,19.008343273519344,20.04806036101679,59.58422362825433,1.594855305466238,0.0629212334752082,0.9979954957962036,0.0013608232839033,0.005793604068458,0.0024252296425402,0.0021557598374783,0.0,0.0,0.1659472584724426,0.0977665483951568,0.278693288564682,0.6353759765625,0.6319109201431274,0.2854900360107422,0.026733873412013,5.330782369128429e-05,0.0109800454229116,0.0054039047099649,0.3263226449489593,0.6624842286109924,0.6735934615135193,0.0256846938282251,0.0095160389319062,2.1529500372707844e-05,62.697378934034894,0.67453173555503,0.4815693974033009,0.9904038764931764,45.0,4.0,0.780816415310328,0.0005699304684828,0.0004570012592923,567.7881530240744,354.73163001752886,0.0661338153393574
Chaunsa (White),3,IMG_20210705_102326.png,21.90874849801276,22.07162045728352,71.44216771420649,1.4212034383954155,0.2186903953552246,0.9746381044387816,0.0037335890810936,0.0473370142281055,0.0005141336005181,0.0002081016864394,0.0,0.0,0.0900400876998901,0.1450011581182479,0.1629540473222732,0.5777801871299744,0.7368365526199341,0.2579745054244995,0.0316931642591953,0.0,0.0076918960548937,0.0048889168538153,0.1904885023832321,0.6036997437477112,0.7710962891578674,0.0665218606591224,0.0127600729465484,0.0004400025354698,65.62558536655958,0.6346345596672086,0.4100905734178843,0.9906492104268002,54.0,8.0,0.704522355145341,0.0005588037460547,0.0004573170731707,596.9966886088866,423.6776819789233,0.0556519983434847
Dosehri,4,IMG_20210629_184653.png,17.273736559139785,23.162606904637723,61.17528225806451,1.653333333333333,0.0997887849807739,0.9948323965072632,0.0006110865506343,0.0022131241858005,0.0035178766120225,0.0182500164955854,0.0,0.0,0.2129752039909362,0.0813377797603607,0.2339877486228943,0.2781758904457092,0.6582900881767273,0.558549165725708,0.262485146522522,0.0408920608460903,0.0112096890807151,0.0558843985199928,0.5450642704963684,0.6569971442222595,0.5153722763061523,0.0420226603746414,0.0252081286162138,0.0010116060730069,76.04045791245791,0.6783717747081139,0.5421970187465008,0.9872109675613788,22.0,0.0,0.8747975995908737,0.0003358727347674,0.0002530451685625,553.9445759442615,268.37980704874013,0.1647967977852523
Fajri,5,IMG_20210705_104714.png,22.24730807352676,23.731772523962363,61.18626103802487,1.3854748603351956,0.1391487270593643,0.9884696006774902,0.0027666315436363,0.0596168264746665,0.0019027887610718,0.0003035123227164,0.0,0.0,0.1436211913824081,0.1900193095207214,0.4413668513298034,0.7713322639465332,0.3335987329483032,0.200606107711792,0.0436626784503459,0.0083733787760138,0.0063048261217772,0.0062888241373002,0.1739908009767532,0.6010067462921143,0.7776058912277222,0.0608239732682704,0.0082570817321538,0.0,78.20993171942891,0.6564126420439784,0.4223385846441949,0.9895235988251264,66.0,26.414213562373096,0.7218084427907641,0.0006795856586832,0.0005405671040345,549.2319602811814,380.1195360710154,0.0580025629058857
Langra,6,IMG_20210702_080717.png,24.68994344291269,27.810314693560706,39.77317073170732,1.2466124661246611,0.0440022759139537,0.9953798055648804,0.0016222583362832,0.0852810591459274,0.0026879755314439,0.000189460828551,0.0,0.0,0.20620758831501,0.3342448770999908,0.8731531500816345,0.2869757115840912,0.031736820936203,0.0,0.0,0.0,0.0075643896125257,0.0045871012844145,0.0191619656980037,0.5972059369087219,0.7598143815994263,0.2560121715068817,0.0062834634445607,0.0,80.0141936931352,0.7232281873882319,0.4356305211950745,0.9907147534785876,34.0,2.0,0.5354803431836124,0.0003660834454912,0.0002800797403496,539.7460171235972,455.84125238928993,0.0512039215154389
Chaunsa (Summer Bahisht),2,IMG_20210704_190705.png,33.31265788962301,30.437443263020096,70.56713345316751,1.4939759036144578,0.0187437534332275,0.9897888898849488,0.0377551093697547,0.1361627280712127,0.0006050125230103,0.0007446308154612,0.0,0.0,0.0069609791971743,0.2783102691173553,0.452657014131546,0.6115564107894897,0.5331379771232605,0.2336654663085937,0.0689867436885833,0.0006875041290186,0.0093854125589132,0.0198409371078014,0.3839949369430542,0.7092214226722717,0.586860179901123,0.0678731948137283,0.0077188438735902,1.75428267539246e-05,59.49220518437387,0.6293622248322932,0.3799256030509231,0.9892699720822972,56.0,7.0,0.6292321607520571,0.0005457079098412,0.0004154919127466,560.012382680404,435.2513683994529,0.0651699996300078
Chaunsa (Black),1,IMG_20210705_093802.png,29.937511390559504,28.633916959131877,51.996918853654094,1.4011299435028248,0.0124488398432731,0.9964032769203186,0.0656157582998275,0.0521520674228668,0.0004397687735036,0.0001916940818773,0.0,0.0,0.0681270435452461,0.2964472770690918,0.6750179529190063,0.6415758728981018,0.1980139315128326,0.0316065102815628,0.0006692243623547,0.0,0.0072414046153426,0.0849658101797103,0.7054576277732849,0.6999702453613281,0.0574484765529632,0.0403909459710121,0.0129540683701634,0.0002574721584096,69.36796210694514,0.6313848096216866,0.4284076887665,0.984234446684086,54.0,6.0,0.7145620269002799,0.0005337128624799,0.0004051742249167,592.8527257673206,414.743220683678,0.1421669055555018
Chaunsa (Black),1,IMG_20210705_093333.png,27.06167257132202,24.77287247316887,84.65642480887563,1.4335260115606936,0.0080848364159464,0.9987740516662598,0.0189737807959318,0.0449987649917602,0.0001637435198063,0.0001228076434927,0.0,0.0,0.0656926035881042,0.1606482714414596,0.14442740380764,0.2189432382583618,0.5776711106300354,0.7463912963867188,0.1013708114624023,0.0011558815604075,0.0080969398841261,0.1425027102231979,0.6233614683151245,0.731400728225708,0.2319464534521103,0.0465917140245437,0.0114420745521783,0.0001029272098094,69.51644771413558,0.6274543338268967,0.3878163952759978,0.9853358239136094,52.0,13.0,0.7208187809247811,0.0005088460936276,0.0004174192253662,605.4669006604508,419.66338047855294,0.0876395661956016
